tag,词性,oldtag2count,oldexttag2count,newtag2cout,newtitleexttag2count,newdescexttag2count,classifer,entropy,entropyv2,remove
都暻秀,都暻秀/n(名词),283,126,548,43,68,0.164567484,3.92586345489793,1.97338322918137,0
美女子門,美/j(简称) 女子/n(名词) 门/n(名词),50,NULL,NULL,NULL,NULL,0.292309278,NULL,NULL,1
黑白户贷款,黑白/b(其他) 户/Ng(其他) 贷款/n(名词),80,291,147,389,170,0.078450885,4.0608676493464,4.14175790901328,1
普通票,普通/a(形容词) 票/n(名词),448,631,51,16,29,NULL,2.53622096947058,2.04319187054512,0
拍卖车,拍卖车/n(名词),54,4,10,4,8,0.164567484,2.63905732961526,2.07944154167984,1
妖神记,妖神记/n(名词),484,1606,65,119,65,NULL,4.17447517575978,2.59887845730672,0
上海会所,上/f(方位词) /n(名词) 海/n(名词) /n(名词) 会/v(动词) /n(名词) 所/u(助词),86,52,172,45,53,0.384552796,0.406547791780753,0,1
电影推荐,电影/n(名词) 推荐/v(动词),287,577,401,311,542,0.022327706,4.59168251238236,3.50851588180014,0
四叶草🍀,四叶草/n(名词),240,4015,465,1746,1382,NULL,4.55991245032044,3.04852622965531,1
侵权,侵权/v(动词),547,426,120,72,404,NULL,4.49305436754806,3.29334765771548,0
oracle,oracle/nx(其他),426,1272,924,513,645,0.020876615,5.28511598819063,4.13304540936688,0
管理苏芩,管理/v(动词) 苏芩/nr(其他),195,NULL,NULL,NULL,NULL,0.235055716,NULL,NULL,1
驾照咨询,驾照/n(名词) 咨询/vn(其他),69,33,14,15,9,0.018301728,2.94724885897995,2.54003630382098,1
电信一区,电信/n(名词) 一/m(数词) 区/n(名词),305,1471,618,239,1061,0.236773583,4.9945970939923,3.91162749727127,1
资格证,资格证/n(名词),407,3423,493,1171,1934,NULL,5.53793771566164,4.86328094907132,0
仪器科学与技术,仪器/n(名词) 科学/n(名词) 与/c(连词) 技术/n(名词),51,10,6,NULL,5,0.027050145,NULL,NULL,1
定额票机打票,定额/n(名词) 票/n(名词) 机打票/n(名词),338,1,NULL,NULL,NULL,0.033940057,NULL,NULL,1
同在北京,同在/v(动词) 北京/ns(地名),2088,100,2660,10,107,NULL,2.91249440333105,1.09861228866811,0
皇冠现金,皇冠/n(名词) 现金/n(名词),76,71,1,13,26,0.014134129,2.5794869747198,2.5794869747198,1
大额办理,大额/b(其他) 办理/vn(其他),153,56,2,NULL,5,0.054343791,NULL,NULL,1
业主交流群,业主/n(名词) 交流/vn(其他) 群/Ng(其他),383,11368,531,9408,10088,0.595145359,7.78127172679685,5.55488033377408,1
中华,中华/nz(其他专名),234,38879,334,13948,10731,0.127105007,7.32339185019119,6.93547333522728,1
哈娄跳舞时尚,哈/j(简称) 娄/j(简称) 跳舞/v(动词) 时尚/n(名词),142,NULL,793,NULL,NULL,0.172271011,NULL,NULL,1
北汽幻速车友会,北汽/j(简称) 幻速/n(名词) 车友会/n(名词),55,80,4,26,7,0.039132977,2.99573227355399,2.77258872223978,1
中华h3,中华/nz(其他专名) h3/nx(其他),96,44,9,4,1,0.146515686,2.07944154167984,1.79175946922805,1
信息平台,信息/n(名词) 平台/n(名词),75,6062,221,3341,7633,0.491628113,7.4703650205694,6.58271092415366,1
工商局,工商局/n(名词),178,1019,186,148,428,0.097661391,4.91942860646268,4.0700315149469,0
短信公司,短信/n(名词) 公司/n(名词),162,307,714,214,2159,0.0789455,4.54220624149997,4.20377485678925,1
妹子少,妹子/n(名词) 少/a(形容词),53,39,85,1,32,0.572196813,1.09861228866811,0,1
海马m8,海马/n(名词) m8/nx(其他),78,5,8,3,3,0.243489178,1.6094379124341,0,1
客户群,客户群/n(名词),58,20683,74,11523,2421,0.12714173,8.304433041528,6.69939046360129,1
天启电商,天启/n(名词) 电商/n(名词),62,42,3,4,3,0.082246186,0,0,1
淘宝降权解除,淘宝/n(名词) 降权/n(名词) 解除/v(动词),405,62,30,12,28,NULL,0,0,0
时尚购物,时尚/n(名词) 购物/vn(其他),158,1147,153,378,213,0.022318982,4.81097025391147,4.2836300703455,0
eve,eve/nx(其他),227,3552,781,806,630,0.408620144,6.43818135861056,5.50076148176161,0
丰唇,丰唇/n(名词),73,78,44,8,60,0.023202838,2.89439954443004,2.42601513195981,1
客服中心,客服/n(名词) 中心/n(名词),72,1893,19,646,298,0.204231553,6.06074454470416,5.39089324075701,1
雪铁龙俱乐部,雪铁龙/n(名词) 俱乐部/n(名词),90,44,2,15,1,0.047013835,2.87147611805487,2.30258509299405,1
透视眼镜,透视/v(动词) 眼镜/n(名词),65,98,8,17,34,0.016195357,2.12916447348805,0.721463686692511,1
破解密码,破解/v(动词) 密码/n(名词),808,258,22,6,35,NULL,2.83321334405622,1.6094379124341,1
驾照收分,驾照/n(名词) 收分/n(名词),58,120,4,26,9,0.044951139,3.38292197905726,2.70478147052289,1
故宫,故宫/ns(地名),1921,763,1190,136,97,NULL,4.96506177661949,3.84871136835822,0
王者荣耀群,王者/n(名词) 荣耀/n(名词) 群/Ng(其他),58,26099,171,10268,3189,0.144716877,6.65290683849776,5.67761782708885,1
威朗俱乐部,威朗/nr(其他) 俱乐部/n(名词),55,2,11,1,1,0.661073103,1.09861228866811,0,1
蓝色,蓝色/n(名词),65,32508,69,4350,2120,0.160217555,6.67289897775549,5.53974486518144,1
计算机等级,计算机/n(名词) 等级/n(名词),198,324,267,102,177,0.063507067,4.09159526628382,2.91235152438332,0
购物交流,购物/v(动词) 交流/vn(其他),211,2936,322,1254,949,0.048590076,4.8695648551132,5.62959970023951,0
怀孕胎教早教育儿,怀孕/v(动词) 胎教/n(名词) 早教/j(简称) 育儿/vn(其他),57,NULL,22,NULL,NULL,0.026658223,NULL,NULL,1
ྉ加ྉ拿ྉ大ྉ,加拿大/ns(地名),448,219,739,NULL,339,NULL,NULL,NULL,1
北京股票,北京/ns(地名) 股票/n(名词),178,733,228,666,924,0.005117018,4.25581512947576,4.41662338098441,0
主城区均可,主/Ag(其他) 城区/n(名词) 均可/n(名词),285,NULL,NULL,NULL,2,0.123842489,NULL,NULL,1
欧元,欧元/n(名词),175,287,442,66,308,0.034356665,4.21606035360292,2.84938817635109,0
餐饮行业装修风格,餐饮/n(名词) 行业/n(名词) 装修/vn(其他) 风格/n(名词),204,NULL,17,NULL,NULL,0.008179277,NULL,NULL,1
邮件推广软件,邮件/n(名词) 推广/vn(其他) 软件/n(名词),51,NULL,3,NULL,NULL,0.047205502,NULL,NULL,1
时时彩稳赚团队,时时/d(副词) 彩/Ng(其他) 稳赚/n(名词) 团队/n(名词),139,6,224,5,2,0.068449645,0,0,1
葡萄酒,葡萄酒/n(名词),405,2419,674,1070,1474,NULL,5.36761881399666,4.76277111380972,0
德甲,德甲/n(名词),281,762,408,62,312,0.037814697,4.04097532404513,3.12871420208007,0
网络游戏挂机赚钱,网络/n(名词) 游戏/n(名词) 挂机/n(名词) 赚钱/a(形容词),178,168,6,11,9,0.015001528,0,0,1
时时彩稳赚,时时/d(副词) 彩/Ng(其他) 稳赚/n(名词),108,270,47,35,69,0.065152105,2.78525268033172,2.19722457733622,1
盗q,盗/Vg(其他) /n(名词) q/nx(其他),61,84,49,50,48,0.411391689,0,0,1
淘宝天猫优惠券,淘宝/n(名词) 天猫/n(名词) 优惠券/n(名词),278,5165,678,5378,2652,0.005448534,4.90918698874133,3.42263345065916,0
石家庄,石家庄/ns(地名),1336,36264,3651,29017,17770,NULL,7.31111660358593,7.35420552652391,0
滑稽,滑稽/a(形容词),277,4970,675,1833,2979,0.288254311,6.54209818481644,5.69940983079711,1
团总支,团总支/j(简称),256,10841,6,497,213,0.289584762,5.43405204247159,4.72940604155421,1
走地,走/v(动词) 地/u(助词),245,1874,127,149,511,0.72150825,4.15304724312806,3.3781942639073,1
qq群发信用卡,qq群/nz(其他专名) 发/v(动词) 信用卡/n(名词),62,NULL,NULL,NULL,NULL,0.11168034,NULL,NULL,1
led,led/nx(其他),1378,10976,3670,13787,16500,NULL,6.12942682720423,5.23219931600693,0
丽花盟,丽花/nz(其他专名) 盟/Ng(其他),479,479,NULL,NULL,NULL,NULL,NULL,NULL,1
会务费服务票,会务费/n(名词) 服务票/n(名词),124,NULL,NULL,NULL,NULL,0.08361972,NULL,NULL,1
奔腾b50,奔腾/nz(其他专名) b50/nx(其他),183,270,48,244,159,0.09018945,4.56078981510862,3.77515224316647,0
东南俱乐部,东南/f(方位词) 俱乐部/n(名词),51,28,NULL,1,NULL,0.37304734,0,0,1
淘宝购物秒杀,淘宝/n(名词) 购物/vn(其他) 秒杀/n(名词),483,2193,256,746,1082,NULL,4.37469119420643,2.57175672935243,0
传奇sf,传奇/n(名词) sf/nx(其他),270,2675,626,720,396,0.081721366,5.10943376222604,4.18584592865241,0
车模,车模/n(名词),298,960,506,288,872,0.015934517,5.21477081677028,4.42433531328648,0
教学知识,教学/n(名词) 知识/n(名词),52,13,37,2,13,0.035785256,1.6094379124341,0,1
兼职群,兼职/v(动词) 群/Ng(其他),189,558,87,48,3013,0.162187158,2.13345326293505,0,1
会计师,会计师/n(名词),276,2344,664,685,935,0.015860463,5.39819778011343,4.89065419641348,0
众泰sr7,众泰/nz(其他专名) sr7/nx(其他),167,35,34,34,16,0.395404543,3.59622361859699,3.13054302985051,0
昌河q35,昌河/ns(地名) q35/nx(其他),56,1,7,6,6,0.068929466,1.67698777432242,1.47507631105469,1
江山,江山/ns(地名),69,20325,106,6345,3463,0.061997365,6.88155564894458,6.33727326521485,1
有你更精彩,有/v(动词) 你/r(代词) 更/d(副词) 精彩/a(形容词),153,8412,231,1103,6260,0.813210441,5.93619756502754,5.14870032863648,1
知识分子,知识分子/n(名词),51748,868,24991,131,185,NULL,4.5102299323989,3.44060654090053,1
福彩3d毒胆计划群,福彩/n(名词) 3d/nz(其他专名) 毒胆/n(名词) 计划/n(名词) 群/Ng(其他),58,58,2,2,NULL,0.192018593,0,0,1
行业交流群,行业/n(名词) 交流/vn(其他) 群/Ng(其他),115,12496,371,11218,10374,0.598649566,7.39604720397046,6.61793048620587,1
现货钯金,现货/n(名词) 钯金/n(名词),123,7,153,NULL,4,0.0042827,NULL,NULL,1
不说脏话,不说/c(连词) 脏话/n(名词),191,14684,131,17,14513,0.216873637,3.54716307621972,1.94591014905531,1
医疗过错,医疗/n(名词) 过错/n(名词),50,5,78,1,9,0.124217935,1.09861228866811,0.693147180559945,1
长安cs95俱乐部,长安/n(名词) cs/nx(其他) 95/m(数词) 俱乐部/n(名词),53,1,5,1,NULL,0.132927944,0,0,1
淘宝数据,淘宝/n(名词) 数据/n(名词),193,230,101,44,51,0.062168545,3.17955679125466,1.66746193342929,0
城市风光,城市/n(名词) 风光/n(名词),6740,23,4657,3,14,NULL,1.27703425946614,0,1
强势抄底,强势/n(名词) 抄底/v(动词),68,NULL,96,1,NULL,0.047701858,0,0,1
杏彩时时彩计划,杏彩/n(名词) 时时/d(副词) 彩计划/n(名词),140,4,2,5,7,0.134933345,0.636514168294813,0,1
ྉ篮ྉ球,篮球/n(名词),91,37,70,39,34,NULL,0.191444081957717,0,1
装修建材讨论,装修/v(动词) 建材/n(名词) 讨论/v(动词),202,8,18,14,6,0.017561371,2.1972997026875,2.02532622077007,0
雷诺,雷诺/n(名词),158,1227,122,339,377,0.032384726,5.58687513126374,4.82782705963206,0
直ྉ播ྉ盒ྉ子,直播/v(动词) 盒子/n(名词),54,45,39,23,25,NULL,0.633009843069364,0,1
课堂,课堂/n(名词),54,19777,74,6335,4943,0.157575226,7.08720536880811,6.25143077103586,1
逗b,逗/v(动词) b/nx(其他),201,3501,138,460,350,0.413157675,5.70834833241846,4.61186388051234,1
女学生,女/b(其他) 学生/n(名词),192,1414,173,276,500,0.51666626,4.69317766245932,4.32862167159294,0
中华批发,中华/nz(其他专名) 批发/vn(其他),53,4,2,2,NULL,0.041293949,1.38629436111989,1.09861228866811,1
high,high/nx(其他),259,13307,132,1308,1958,0.321255491,6.39625409018745,5.47196042574943,0
欧美,欧美/j(简称),10635,7018,6214,2976,4369,NULL,6.83343718474412,6.22366317455983,0
王菲,王菲/n(名词),4905,1195,1739,255,305,NULL,4.79280906233697,3.62097815937541,0
信用贷款,信用/n(名词) 贷款/n(名词),1213,3343,2377,1611,2281,NULL,5.18748381101175,4.85838467935223,1
内蒙古快三,内蒙古/ns(地名) 快/a(形容词) 三/m(数词),241,59,52,NULL,6,0.055880836,NULL,NULL,1
橙光游戏,橙光/n(名词) 游戏/n(名词),418,873,871,315,668,NULL,4.21220308150384,3.38266588389739,0
排毒,排毒/v(动词),202,1337,204,248,568,0.024635633,5.06745278303194,3.88198601104445,0
阿迪,阿迪/n(名词),214,3574,374,1174,1201,0.210812555,4.50689912019768,3.39202327079883,0
淘牛品,淘牛品/n(名词),87,28,24,8,27,0.164567484,2.83094043025377,1.79175946922805,1
公会群,公会/n(名词) 群/Ng(其他),267,10323,826,6334,7210,0.653265031,7.91076881188981,6.2715145470315,1
19考研,19/m(数词) 考研/v(动词),346,2175,1495,2529,1026,0.113342738,5.50114980187348,5.32133885398853,0
银联卡,银联卡/n(名词),119,216,21,20,52,0.035292388,2.98346440147183,2.0228085294147,1
婚纱相册,婚纱/n(名词) 相册/n(名词),61,7,19,1,6,0.018881675,0,0,1
qq引流,qq/n(名词) 引流/vn(其他),404,264,350,267,319,NULL,2.8223853236184,2.66892820665153,0
锐3,锐/Ag(其他) 3/m(数词),151,16,9,NULL,3,0.222233114,NULL,NULL,1
朝阳,朝阳/ns(地名),209,19181,555,5708,3577,0.111852516,7.00667869932774,6.51472630100936,1
男鞋女鞋推荐,男鞋/n(名词) 女鞋/n(名词) 推荐/v(动词),138,NULL,11,NULL,NULL,0.014066498,NULL,NULL,1
宝马5系,宝马/n(名词) 5/m(数词) 系/v(动词),305,287,121,138,131,0.058448095,4.44531228289172,3.94322421799364,0
风暴英雄,风暴/n(名词) 英雄/n(名词),356,696,893,277,329,0.036798167,5.33452054071987,4.402408305891,0
深圳福田罗湖南山,深圳/ns(地名) 福田/ns(地名) 罗湖/ns(地名) 南山/ns(地名),217,NULL,249,1,10,0.014084198,0,0,1
投资咨询,投资/vn(其他) 咨询/vn(其他),281,1911,377,258,532,0.02603608,5.2664713550107,4.70654878841668,0
特色地摊小吃,特色/n(名词) 地摊/n(名词) 小吃/n(名词),94,47,2,3,1,0.080177533,1.32966134885476,0,1
技术交流群,技术/n(名词) 交流/vn(其他) 群/Ng(其他),144,31944,341,27760,16313,0.323290985,8.40578896942677,7.14422079976776,1
借贷,借贷/v(动词),418,2564,792,1395,1428,NULL,5.13179553997053,4.36100493163679,1
量价,量价/n(名词),434,1598,287,152,927,NULL,4.37158760482425,3.83192827261633,0
白银油,白银/n(名词) 油/n(名词),79,12,NULL,NULL,NULL,0.032737216,NULL,NULL,1
单倍厘模式,单/d(副词) 倍/m(数词) 厘/q(量词) 模式/n(名词),81,20,NULL,1,NULL,0.238539854,1.09861228866811,0,1
谢娜,谢娜/n(名词),282,1824,605,517,710,0.037678864,4.32431576532027,2.30724741570126,0
穿衣显瘦女装,穿衣/v(动词) 显瘦/n(名词) 女装/n(名词),90,45,2,1,1,0.072499929,0.693147180559945,0,1
波罗的海蜜蜡,波罗的海/ns(地名) 蜜蜡/n(名词),234,5,26,1,4,0.021821648,0.693147180559945,0,1
迷人,迷人/a(形容词),50,15010,38,2199,1833,0.499137304,5.79715015308346,4.87870426531389,1
手机号码短信拦截,手机/n(名词) 号码/n(名词) 短信/n(名词) 拦截/v(动词),80,15,NULL,NULL,NULL,0.073802845,NULL,NULL,1
招聘打字员工作,招聘/v(动词) 打字员/n(名词) 工作/vn(其他),219,252,31,32,32,0.140072739,0,0,0
批发香烟,批发/vn(其他) 香烟/n(名词),119,18,13,3,1,0.008659744,0.693147180559945,0,1
创业板,创业板/n(名词),1301,927,1749,167,1297,NULL,4.80401213864814,4.35625875496506,0
北京賽車计划,北京/ns(地名) 赛车/n(名词) 计划/n(名词),57,66,29,NULL,2,0.040409547,NULL,NULL,1
吃吃喝喝,吃吃喝喝/l(其他),89,2685,70,130,527,0.611547795,4.46852863424696,3.2444926304073,1
诚招代理月入10万,诚招/n(名词) 代理/vn(其他) 月入/n(名词) 10万/m(数词),747,38,795,1,31,NULL,0,0,1
同道中人,同道/n(名词) 中/f(方位词) 人/n(名词),86,2020,99,242,1351,0.82894829,4.57571424329659,3.2444926304073,1
qq密码找回,qq/n(名词) 密码/n(名词) 找回/v(动词),195,40,10,1,1,0.184413735,0,0,1
企鹅号,企鹅号/n(名词),171,312,625,207,505,0.164567484,4.07293150392156,3.31044300959866,0
三菱俱乐部,三菱/n(名词) 俱乐部/n(名词),94,34,1,NULL,NULL,0.061557256,NULL,NULL,1
亲子教育,亲子/n(名词) 教育/vn(其他),460,1049,702,347,603,NULL,5.07245082886116,4.52557535105754,0
跑车出租,跑车/n(名词) 出租/v(动词),65,34,221,1,98,0.017896561,0,0,1
徐良,徐良/nr(其他),297,1004,249,195,242,0.152587378,5.00479283908895,3.48378690543444,0
接单,接单/n(名词),604,18117,1707,9634,15951,NULL,6.55742119923783,6.16179579250753,0
车友交流,车友/n(名词) 交流/vn(其他),190,14940,543,3170,5646,0.410977846,5.58493268136932,6.19415154444104,0
白银等,白银/n(名词) 等/u(助词),6397,135,2853,1,94,NULL,0.693147180559945,0.693147180559945,1
python,python/nx(其他),825,2568,2784,2553,2838,NULL,5.68778588552539,4.82741059193747,0
it交流,it/nx(其他) 交流/vn(其他),87,1855,256,1508,437,0.30003546,5.27818713462329,5.45840760918763,1
发票▄求职招聘,发票/n(名词) ▄/n(名词) 求职/vn(其他) 招聘/vn(其他),937,NULL,1,NULL,NULL,NULL,NULL,NULL,1
找老公,找/v(动词) 老公/n(名词),201,588,193,80,420,0.590336754,4.04710777314639,2.65838541002277,0
美女,美/j(简称) /n(名词) 女/b(其他),120,42,NULL,NULL,NULL,0.505259326,NULL,NULL,1
鑫濠娱乐时时彩,鑫/Ng(其他) 濠/Ng(其他) 娱乐/v(动词) 时时/d(副词) 彩/Ng(其他),54,54,NULL,NULL,NULL,0.096480363,NULL,NULL,1
沃尔沃俱乐部,沃尔沃/n(名词) 俱乐部/n(名词),97,28,3,1,1,0.030934435,0,0,1
广西快三,广西/ns(地名) 快/a(形容词) 三/m(数词),1390,589,250,27,32,NULL,2.20478541691352,1.79175946922805,0
淘宝装修,淘宝/n(名词) 装修/vn(其他),257,302,553,136,293,0.00630923,4.55797017607083,3.89046808270357,0
丰额头,丰额头/n(名词),71,74,43,2,27,0.164567484,1.09861228866811,1.09861228866811,1
足球滚球五大联赛,足球/n(名词) 滚球/n(名词) 五/m(数词) 大/a(形容词) 联赛/n(名词),63,1,7,NULL,NULL,0.033973413,NULL,NULL,1
湖北,湖北/ns(地名),1090,53713,2556,27945,18702,NULL,7.41778770959909,7.25536668742626,0
勇往直前,勇往直前/i(习语),212,8132,158,500,1533,0.388169873,5.45944126992385,4.60072001896649,1
机械票设备票,机械票/n(名词) 设备票/n(名词),137,7,NULL,NULL,NULL,0.164567484,NULL,NULL,1
想色,想/v(动词) 色/n(名词),69,97,2,5,6,0.680587835,1.97300140639361,0,1
古言,古言/n(名词),182,323,510,134,519,0.218260776,4.61261473273283,3.28984291890281,0
初升高自主招生,初升高/n(名词) 自主/vd(趋向动词) 招生/v(动词),65,1,2,NULL,2,0.132643349,NULL,NULL,1
沧州,沧州/ns(地名),243,10151,693,7239,4188,0.043850304,7.03041990340495,6.89779916528075,0
91y游戏币,91y/nx(其他) 游戏币/n(名词),62,26,98,15,16,0.042350965,2.28899486551173,0.796311640173813,1
个股推荐,个股/n(名词) 推荐/v(动词),5403,41,8483,2,35,NULL,1.38629436111989,0.693147180559945,1
中国建设银行,中国/ns(地名) 建设/vn(其他) 银行/n(名词),176,277,14,14,44,0.030261696,1.94591014905531,0.693147180559945,0
截止阀,截止阀/n(名词),83,114,75,4,132,0.074207216,2.25385758960135,1.56071040904141,1
网银卡,网银/n(名词) 卡/n(名词),79,117,10,2,15,0.120808104,0,0,1
系统分析,系统/n(名词) 分析/v(动词),160,265,317,33,33,0.052243617,3.58975728509488,2.23582304166872,0
花园,花园/n(名词),159,47927,346,23742,13457,0.091635104,7.10905688115757,6.61084651841988,1
clubman,clubman/nx(其他),184,14,9,NULL,NULL,0.383173894,NULL,NULL,1
饭友团,饭友/n(名词) 团/n(名词),29379,140,10578,6,8,NULL,2.07944154167984,1.09861228866811,1
早盘竞价选股,早盘/n(名词) 竞价/v(动词) 选股/n(名词),434,7,502,8,19,NULL,1.73286795139986,1.33217904021012,1
床垫,床垫/n(名词),153,1043,173,666,814,0.112839125,5.68124061076784,4.80259898309849,0
单选,单选/v(动词),117,118,1,4,10,0.150982031,2.56659891811451,0.693147180559945,1
声优,声优/n(名词),475,1936,1712,1902,1407,NULL,5.86780026023068,4.64409989554878,0
注册送彩金,注册/v(动词) 送/v(动词) 彩金/n(名词),69,144,74,70,50,0.051856289,3.73181042494412,2.06364957047885,1
整形喷漆,整形/vn(其他) 喷漆/vn(其他),58,23,438,9,17,0.012198649,2.5536815580298,1.38629436111989,1
文字演绎,文字/n(名词) 演绎/v(动词),57,73,58,7,32,0.04864715,2.54003630382098,0,1
ag视讯,ag/nx(其他) 视讯/n(名词),162,119,73,35,29,0.07899784,3.16378215173007,1.89378823239114,0
