tag,词性,oldtag2count,oldexttag2count,newtag2cout,newtitleexttag2count,newdescexttag2count,classifer,entropy,entropyv2,predicte,pre_label
打印,打印/v(动词),198,6093,380,2828,3975,0.133346098,6.702782383,5.633948804,0.250291141,0
各类游戏,各类/r(代词) 游戏/n(名词),55,1220,154,269,1460,0.267882356,4.572212853,4.054707655,0.25031128,0
盛大传奇,盛大/b(其他) 传奇/n(名词),58,224,109,39,39,0.150774886,3.922914027,2.976138801,0.250338702,0
马犬,马犬/n(名词),222,846,1189,1983,1502,0.164567484,5.170299292,5.276090688,0.250380171,0
风花雪月,风花雪月/i(习语),52,5426,95,2039,666,0.169136824,6.20286772,5.47110649,0.250427945,0
代发,代发/v(动词),277,6528,556,2776,4809,0.075937913,6.483991885,5.721843465,0.25046003,0
华晨中华,华晨/nz(其他专名) 中华/nz(其他专名),109,96,37,79,57,0.03750174,3.856392529,3.003820902,0.250641684,0
斗牛,斗牛/v(动词),391,4217,652,1555,1631,0.106377351,5.86006773,5.177364835,0.250747783,0
鹿晗粉丝群,鹿晗/n(名词) 粉丝/n(名词) 群/Ng(其他),97,6392,221,5125,1661,0.221137485,5.043844425,3.808445172,0.250756242,0
书画培训,书画/n(名词) 培训/vn(其他),63,153,26,29,32,0.011305233,3.869229995,2.540036304,0.250860962,0
大三阳,大三阳/n(名词),69,98,119,26,205,0.121426467,2.616263545,1.364389569,0.250868067,0
林允,林允/n(名词),84,517,108,170,164,0.164567484,4.333636261,2.835452262,0.25091084,0
公益服,公益服/n(名词),317,1938,1336,1610,1369,0.164567484,6.321469246,4.94870035,0.250952981,0
白界,白界/n(名词),51,234,87,133,96,0.060108689,5.013447856,2.340493168,0.250954709,0
lse,lse/nx(其他),100,235,14,20,65,0.383173894,3.999350319,2.51265853,0.251125683,0
神马,神马/nz(其他专名),158,13441,398,1654,2816,0.18237827,5.863919515,4.229691143,0.251136337,0
吊炸天,吊炸天/n(名词),132,5219,86,823,319,0.164567484,5.359469766,3.871627264,0.251140308,0
证卷,证卷/n(名词),61,243,74,42,173,0.164567484,4.132577817,3.509770075,0.251155787,0
愤青,愤青/n(名词),295,1176,200,95,198,0.134803158,4.962024382,3.752682944,0.251211493,0
海川新盟,海川/n(名词) 新盟/nz(其他专名),59,78,57,36,48,0.112855353,3.211115055,2.935894742,0.251317688,0
蚂蚁聚宝,蚂蚁/n(名词) 聚宝/n(名词),55,76,128,85,60,0.057414152,3.441951423,2.27577133,0.251398063,0
国家公务员考试,国家/n(名词) 公务员/n(名词) 考试/vn(其他),148,279,700,217,490,0.023149441,2.806288883,1.609437912,0.25160015,0
狼群,狼群/n(名词),597,17775,313,5324,1139,,6.891824825,6.171178399,0.25163443,0
花仙,花仙/n(名词),86,3248,82,265,215,0.075235314,5.093610673,3.597237737,0.251646756,0
平板,平板/n(名词),161,3418,480,1612,3770,0.059086701,5.790155917,4.96353096,0.251879113,0
拍摄,拍摄/v(动词),259,8682,576,1253,5770,0.118937072,6.063062601,5.313280775,0.251984168,0
瑞银信,瑞银信/n(名词),88,232,183,131,200,0.164567484,4.429551364,3.394671876,0.252026935,0
提升信誉,提升/v(动词) 信誉/n(名词),117,291,137,23,153,0.080957982,2.98218966,2.145504302,0.252183105,0
外星人,外星人/n(名词),184,2603,371,484,617,0.390463845,5.732749484,4.785456553,0.252345703,0
ap,ap/nx(其他),89,6236,165,539,635,0.249623773,5.781185264,4.975293085,0.25235152,0
地理学,地理学/n(名词),58,1109,29,114,148,0.041768149,4.652709581,3.462469852,0.252376553,0
产前,产前/t(时间词),55,316,36,45,190,0.100207348,3.490033297,3.304210648,0.2524452,0
火车站,火车站/n(名词),99,2433,219,737,1242,0.108738809,6.264380049,5.434160441,0.252456902,0
迷彩,迷彩/b(其他),85,2218,183,871,431,0.085403823,5.803605578,4.789053085,0.252468642,0
触摸屏,触摸屏/n(名词),125,653,574,674,1314,0.058141249,5.18986243,4.374258659,0.25257527,0
羽毛,羽毛/n(名词),95,3130,229,716,1237,0.038620931,5.944282496,4.98085692,0.252581507,0
鬼怪,鬼怪/n(名词),55,655,132,87,174,0.048999371,4.452960901,3.02369347,0.252645868,0
硅藻泥,硅藻泥/n(名词),180,974,539,943,1076,0.164567484,5.097342693,4.671283519,0.252673173,0
物流,物流/n(名词),1338,57821,3703,20460,16999,,7.158018924,6.178790339,0.252726544,0
异世界,异世界/n(名词),62,1189,195,972,484,0.164567484,5.143508648,4.441329146,0.252727501,0
教材,教材/n(名词),93,5732,279,1655,3328,0.076680845,6.333721405,5.76966813,0.252732717,0
退伍,退伍/v(动词),107,4463,120,597,1272,0.177086585,5.593309859,4.306561057,0.252745055,0
吹水,吹水/n(名词),645,18540,1047,3616,6760,,6.422924769,6.568939586,0.252927341,0
操作建议,操作/v(动词) 建议/n(名词),50,669,55,19,449,0.093716477,2.79739065,2.311423445,0.252945574,0
高新技术企业认定,高新技术/n(名词) 企业/n(名词) 认定/v(动词),50,121,99,53,154,0.067118599,3.370433344,2.999815906,0.252967755,0
校服,校服/n(名词),67,6553,137,1540,657,0.153780665,5.119998305,3.498067275,0.252977367,0
甜心,甜心/n(名词),87,13452,62,2252,981,0.197518249,6.168594284,4.732534687,0.25305133,0
绅宝x65,绅宝/nz(其他专名) x65/nx(其他),100,26,25,21,18,0.234273781,3.138040466,2.773036305,0.253097479,0
商家交流,商家/n(名词) 交流/vn(其他),158,2811,372,2266,1717,0.206111433,5.429453671,5.769824035,0.253100345,0
锦鲤,锦鲤/n(名词),118,2208,390,1336,933,0.026496524,6.286880338,5.688290024,0.253110029,0
神将世界,神将/n(名词) 世界/n(名词),147,1820,165,184,99,0.312820925,4.480248888,3.265064093,0.253232417,0
医疗,医疗/n(名词),1350,19014,2558,9496,10522,,6.500147746,6.084768336,0.253233516,0
筏钓,筏钓/n(名词),271,122,243,62,179,0.164567484,4.305913909,3.559254293,0.253304834,0
斗龙战士,斗龙/n(名词) 战士/n(名词),52,633,123,312,181,0.114089326,4.58371314,2.860682484,0.253311095,0
blc,blc/nx(其他),230,237,282,117,79,0.383173894,4.981621401,3.372813326,0.253322653,0
铲车装载机司机,铲车/n(名词) 装载机/n(名词) 司机/n(名词),72,75,38,42,43,0.015102585,3.678930803,3.433987204,0.253334561,0
超短,超短/n(名词),56,3336,131,734,174,0.046311014,4.278349221,4.536038075,0.253401232,0
歌舞,歌舞/n(名词),443,12683,1042,8171,3849,,6.561029253,5.84938503,0.253418979,0
自助,自助/b(其他),106,7887,163,2978,5965,0.086071331,6.606880967,5.600763567,0.253440067,0
教练,教练/n(名词),185,11564,392,2237,4477,0.159845344,6.245008578,5.212143976,0.253451646,0
青金石,青金石/n(名词),73,69,146,48,78,0.016229937,3.838760734,3.186305349,0.253462938,0
段子,段子/n(名词),347,4853,777,1214,3176,0.186778102,5.706681873,4.719089112,0.253739851,0
怪物猎人ol,怪物猎人/nz(其他专名) ol/nx(其他),208,378,414,113,191,0.537028481,4.751884672,3.77254489,0.25381621,0
别墅,别墅/n(名词),407,6064,768,1863,3415,,6.54175391,5.711127359,0.254000147,0
冰雪,冰雪/n(名词),1834,17871,1146,3098,982,,6.37276023,5.59474168,0.254074459,0
韩语入门,韩语/n(名词) 入门/vn(其他),120,148,141,91,111,0.027588271,2.630033346,1.569152946,0.254215299,0
超人,超人/n(名词),117,17165,135,1720,1008,0.13052657,6.462636747,5.818322029,0.254355862,0
模组,模组/n(名词),75,1857,358,935,3282,0.068179152,5.660457436,4.559003874,0.254458657,0
装13,装/v(动词) 13/m(数词),56,967,79,156,400,0.281883419,4.912162467,3.817359507,0.254649064,0
程序,程序/n(名词),264,6075,702,1225,3677,0.166568829,6.198140825,5.409484955,0.254655041,0
摄像机,摄像机/n(名词),101,1167,307,675,1832,0.062793975,5.107199694,4.086160942,0.254714911,0
雄安新区,雄安/n(名词) 新区/n(名词),130,490,245,594,357,0.215722514,5.218545057,5.303470842,0.254759631,0
情歌,情歌/n(名词),92,10252,177,2314,1212,0.141727923,6.180696495,5.174119052,0.254779694,0
世界史,世界史/n(名词),64,254,76,37,51,0.083596305,4.1577982,2.745271685,0.254802587,0
孩子,孩子/n(名词),754,136377,566,6509,56835,,6.303239959,6.158970117,0.254858572,0
葡京,葡京/nz(其他专名),58,663,23,167,72,0.019638212,4.963857426,3.575156486,0.254888763,0
自由侠,自由侠/n(名词),114,106,65,72,81,0.164567484,3.46475522,3.03370379,0.254967733,0
商户,商户/n(名词),63,5297,131,2042,4705,0.120078786,6.242107837,6.132172294,0.254978134,0
约约,约约/n(名词),71,3044,87,1040,3821,0.164567484,5.260158553,5.571316853,0.25518133,0
自恋,自恋/v(动词),110,4382,83,282,472,0.169012092,5.621014306,4.293919044,0.255187604,0
解密,解密/v(动词),103,1275,181,569,994,0.145961335,5.897771131,5.015155661,0.255421718,0
打架,打架/v(动词),449,25604,314,1015,12499,,5.853999369,4.766032921,0.255523588,0
蓝猫,蓝猫/n(名词),76,742,312,268,187,0.040007984,5.125694996,4.091390105,0.255685553,0
恭喜发财,恭喜发财/l(其他),263,9085,359,2108,4597,0.190106133,5.107066248,3.172814546,0.255695069,0
白子画,白子画/n(名词),160,796,268,116,229,0.164567484,3.955950506,1.987448316,0.255713816,0
股票技巧,股票/n(名词) 技巧/n(名词),50,54,26,20,26,0.01717916,2.661852613,2.362757489,0.255727265,0
药品,药品/n(名词),263,7609,696,4672,4542,0.060860086,6.08368553,5.348275899,0.255766012,0
微信货源,微信/n(名词) 货源/n(名词),121,98,263,87,72,0.082644889,3.676667736,3.000196793,0.255871756,0
定向越野,定向/b(其他) 越野/vn(其他),80,1215,81,152,132,0.049541055,4.67217099,3.812836896,0.255899986,0
无人机,无人机/n(名词),503,2583,1299,1573,2014,,5.743904176,5.20869902,0.25592246,0
爱豆,爱/v(动词) 豆/n(名词),226,2527,578,551,1771,0.228055878,5.772531171,4.602085457,0.256011649,0
征地拆迁,征地/v(动词) 拆迁/v(动词),1782,97,2756,47,45,,3.71403697,2.738723643,0.25607114,0
军旗,军旗/n(名词),50,1710,88,289,282,0.075394361,5.156647634,4.483493618,0.256087865,0
自媒体营销,自媒体/n(名词) 营销/vn(其他),59,56,64,25,40,0.018303394,3.083281174,2.772588722,0.256152851,0
青铜,青铜/n(名词),210,7949,343,1896,3153,0.08061619,6.052257243,4.35271417,0.256197904,0
造型,造型/n(名词),145,7275,416,1736,2723,0.030378852,6.746187904,5.439733767,0.256252702,0
快车,快车/n(名词),137,2247,477,965,939,0.078732665,6.03786712,5.388893797,0.256286808,0
沙发,沙发/n(名词),241,3706,537,1848,2942,0.182091485,5.831038261,5.147273954,0.256425731,0
农业,农业/n(名词),615,27044,1214,6217,6846,,6.704382096,5.866155134,0.256454953,0
支付宝淘宝,支付宝/n(名词) 淘宝/n(名词),62,26,11,27,14,0.013908124,3.326589917,2.792415866,0.25648906,0
男孩,男孩/n(名词),162,45678,453,4439,4803,0.077833421,6.473668606,5.624867931,0.256497852,0
现役,现役/b(其他),52,1593,149,191,1375,0.228940737,5.386706461,4.14905941,0.25653689,0
末世,末世/n(名词),89,2198,305,924,657,0.186404788,6.219540643,4.986317433,0.256606179,0
帮助,帮助/v(动词),487,56774,738,902,64067,,6.093813331,5.825033585,0.256621222,0
公司律师,公司/n(名词) 律师/n(名词),559,28,517,18,16,,3.148009558,2.540036304,0.2567631,0
交换机,交换机/n(名词),120,824,466,391,931,0.151696935,4.943203721,3.998931188,0.256781051,0
蜂王浆,蜂王浆/n(名词),52,151,69,17,104,0.0272824,3.028514885,1.876092534,0.256844783,0
十三水,十三水/n(名词),79,386,145,148,176,0.164567484,4.639994039,3.479950735,0.256861609,0
不抛弃不放弃,不抛弃/n(名词) 不放弃/n(名词),63,1158,44,55,449,0.164567484,3.655444544,1.945910149,0.256943388,0
胎记,胎记/n(名词),107,365,66,76,177,0.155131953,4.055122149,3.534519959,0.256959588,0
卡卡,卡卡/n(名词),514,8777,98,1085,1483,,6.369355848,5.822250991,0.257002184,0
金币,金币/n(名词),286,6804,762,2568,6435,0.051584314,6.188750271,5.152532678,0.257014843,0
色彩,色彩/n(名词),220,12382,398,1059,4300,0.093271071,6.200788743,5.438544972,0.257180769,0
net,net/nx(其他),83,2149,216,277,384,0.204126447,5.547983238,4.454476454,0.257254627,0
欢乐球吃球,欢乐球/n(名词) 吃/v(动词) 球/n(名词),339,2486,381,1510,878,0.276574735,5.04672593,3.540559811,0.257275243,0
典当,典当/v(动词),62,877,118,388,1765,0.019142957,5.31299494,4.591771414,0.257278242,0
观致,观致/n(名词),66,256,86,194,208,0.164567484,4.528128983,4.118995324,0.25732844,0
美术学,美术学/n(名词),76,8120,28,176,100,0.032450271,4.688986739,3.851371652,0.257352562,0
柯南,柯南/n(名词),1887,6671,2978,1642,2527,,6.229706868,4.790291648,0.257364249,0
泰坦尼克,泰坦尼克/nz(其他专名),234,401,223,19,10,0.079246728,3.328471881,1.791759469,0.257452318,0
原创,原创/n(名词),6815,13168,6074,4627,9445,,7.037062478,6.006000021,0.257496122,0
铁粉,铁粉/n(名词),122,7680,305,5091,3899,0.036299039,6.248110576,5.758437335,0.257525084,0
佛牌,佛牌/n(名词),50,335,85,168,236,0.164567484,3.537311331,1.871803287,0.257534282,0
螃蟹,螃蟹/n(名词),188,3077,380,1355,1240,0.104592209,5.286859414,4.293804618,0.257568318,0
军事迷,军事迷/n(名词),53,127,142,73,111,0.164567484,3.911484911,2.447151308,0.257681301,0
传祺gs8,传祺/nz(其他专名) gs8/nx(其他),186,54,63,95,36,0.395404543,4.065354248,3.647875029,0.257829667,0
小糯米,小/a(形容词) 糯米/n(名词),51,277,83,44,30,0.064122833,3.859815732,2.713578541,0.258008941,0
定制衣柜,定制/v(动词) 衣柜/n(名词),98,204,140,119,159,0.179959913,4.201486049,3.504953162,0.258128329,0
养殖,养殖/v(动词),821,17366,2586,14382,19938,,6.713716904,5.734768596,0.258204282,0
摄像,摄像/vn(其他),2582,3166,3768,1507,2924,,5.556347571,4.819330121,0.258432126,0
黑白,黑白/b(其他),1837,13420,1586,2430,1854,,6.811874655,6.007404583,0.258461734,0
鹿哥,鹿/n(名词) 哥/j(简称),51,1168,144,303,1034,0.185380304,5.027158463,3.31173479,0.258557065,0
阿狸,阿狸/n(名词),228,10350,187,1078,595,0.164567484,5.961539343,5.097472639,0.258563134,0
刀塔,刀塔/n(名词),297,3293,572,864,532,0.164567484,6.170895858,4.951013668,0.258576257,0
棋牌游戏交流,棋牌/n(名词) 游戏/n(名词) 交流/vn(其他),78,404,16,199,67,0.032660571,2.667302365,3.043948575,0.258741563,0
九游,九游/n(名词),133,1650,272,578,667,0.164567484,6.034764012,5.306431339,0.258802676,0
传统钓,传统钓/n(名词),326,134,489,15,222,0.164567484,3.22571521,2.271868513,0.258899342,0
贵族学院,贵族/n(名词) 学院/n(名词),144,4811,165,3444,562,0.21678123,6.14523221,3.348881051,0.258968703,0
公务员笔试,公务员/n(名词) 笔试/n(名词),63,148,314,97,208,0.032224564,3.819568062,3.501685341,0.258984589,0
同行交流,同行/n(名词) 交流/vn(其他),534,7638,1665,4026,11392,,5.618882164,5.864609904,0.259103362,0
手机膜,手机膜/n(名词),316,103,139,37,75,0.164567484,3.597571173,2.685698929,0.259136146,0
草缸,草缸/n(名词),77,143,236,165,217,0.164567484,4.283073598,4.008241829,0.259159703,0
花花草草,花花草草/n(名词),68,1303,143,236,448,0.204394792,4.875138786,4.107886762,0.259230197,0
马靴,马靴/n(名词),57,47,273,59,40,0.090285396,4.078319712,2.714959332,0.259277281,0
挂号,挂号/v(动词),59,3821,91,384,720,0.136821263,5.134182383,3.683549722,0.259279252,0
鲜花,鲜花/n(名词),291,7969,642,2210,3597,0.050916005,5.917550775,5.208473063,0.259334102,0
放松心情,放松/v(动词) 心情/n(名词),170,6975,335,280,6753,0.398448902,4.756358276,3.73139018,0.259378199,0
红利,红利/n(名词),83,980,138,167,382,0.02848618,5.03753397,4.54159597,0.25954042,0
倩女,倩女/n(名词),76,2394,112,830,428,0.049511619,6.250725788,4.888135512,0.259623626,0
刀塔2,刀塔/n(名词) 2/m(数词),63,189,152,60,50,0.726455846,4.439508579,3.245427493,0.259626016,0
平台出租,平台/n(名词) 出租/v(动词),70,274,47,105,164,0.132011628,4.078377883,3.222966719,0.259628079,0
有钱人,有钱人/n(名词),101,3274,103,251,780,0.157184734,4.727297175,3.574891134,0.259636282,0
原油开户,原油/n(名词) 开户/vn(其他),87,88,90,12,27,0.006591844,2.752191547,1.972246979,0.259938898,0
采购,采购/v(动词),7133,46836,15285,40338,38047,,6.766678743,6.144347012,0.259961035,0
万事如意,万事如意/i(习语),90,7050,90,217,3103,0.140628855,4.819501638,3.529234123,0.259980655,0
培训,培训/v(动词),21906,131232,20974,32763,42241,,7.862454824,7.323110785,0.260212675,0
妖股期货,妖股/n(名词) 期货/n(名词),1546,13,1898,25,3,,2.794576266,3.198916529,0.260311514,0
赚钱交流,赚钱/a(形容词) 交流/vn(其他),79,1288,196,972,460,0.175810555,4.802695706,5.391019267,0.260333528,0
4s店,4s店/n(名词),211,3199,386,798,2558,0.164567484,6.242642149,5.556181147,0.260357323,0
毛巾批发,毛巾/n(名词) 批发/vn(其他),54,85,135,96,32,0.027196009,4.033341558,3.532802496,0.260434741,0
防火墙,防火墙/n(名词),62,297,174,51,295,0.083962651,4.549776215,3.52024411,0.260584938,0
外包,外包/v(动词),354,6097,1036,2915,4645,0.036674416,6.089164949,5.496741107,0.260604796,0
护考,护考/n(名词),82,1295,313,1188,624,0.164567484,4.882235523,3.953956079,0.260619066,0
职教中心,职教/n(名词) 中心/n(名词),75,6176,53,848,515,0.038227365,6.17588931,5.315753488,0.260725096,0
教程,教程/n(名词),777,12370,2016,3901,16332,,6.671234265,6.294398151,0.260989511,0
无极,无极/ns(地名),68,7968,127,2258,1226,0.097281047,6.751454261,6.241837391,0.26107982,0
网络科技,网络/n(名词) 科技/n(名词),148,56022,386,1800,2734,0.062749031,6.750664133,5.048677403,0.261082267,0
安防,安防/n(名词),579,6437,1965,8459,6846,,6.000282227,5.394571602,0.261095262,0
糖果,糖果/n(名词),203,20397,472,3821,2195,0.044086479,6.558872912,5.785190227,0.261117477,0
出逃,出逃/v(动词),465,149,576,24,23,,3.131358514,1.906154747,0.261134936,0
理财专家,理财/v(动词) 专家/n(名词),78,165,87,11,59,0.021127272,2.965015693,2.079441542,0.261240487,0
绅宝x25,绅宝/nz(其他专名) x25/nx(其他),162,25,25,18,19,0.234273781,2.995155444,2.66224773,0.261258385,0
实力验证,实力/n(名词) 验证/v(动词),79,376,63,25,100,0.221792342,3.239202404,2.752191547,0.261269893,0
洞箫,洞箫/n(名词),52,132,214,152,209,0.052501769,4.662245427,3.579480289,0.261321904,0
eia,eia/nx(其他),69,126,132,14,32,0.383173894,3.450285591,2.775975553,0.261350247,0
短信推广,短信/n(名词) 推广/v(动词),66,127,270,151,119,0.079412715,4.221339701,3.885415391,0.261375379,0
梅花,梅花/n(名词),109,7106,349,1247,1381,0.034851611,6.405873525,4.721427149,0.261592887,0
产品交流,产品/n(名词) 交流/vn(其他),118,3991,249,2137,2598,0.077389954,5.974208941,6.102340644,0.261620024,0
向日葵,向日葵/n(名词),98,19473,116,3490,1111,0.062974227,5.542591509,4.946743701,0.261638511,0
superjunior,superjunior/nx(其他),114,314,131,75,63,0.222353708,4.510194907,3.247395854,0.261656896,0
配件,配件/n(名词),571,23391,1925,26409,35073,,6.856191581,6.082800924,0.261691152,0
七乐彩,七乐彩/n(名词),130,326,229,61,175,0.164567484,3.030301905,2.467534649,0.261800118,0
蜘蛛,蜘蛛/n(名词),78,2621,308,468,534,0.06250503,5.97400065,5.124163269,0.261817146,0
房屋出租,房屋/n(名词) 出租/v(动词),240,1201,540,598,2609,0.039100513,5.479442976,4.956253282,0.261828144,0
内存,内存/n(名词),99,2311,366,505,1973,0.116110665,5.469160431,4.386479542,0.261867918,0
基因检测,基因/n(名词) 检测/vn(其他),88,240,86,73,169,0.035014859,4.354368266,3.494520408,0.261885623,0
